vendedor,referencia_vendedor,fabricante,ref_fabricante,unidad_embalaje,descripcion,precio_unitario,fechaCompra,cantidad,total
"ADLER INSTRUMENTOS, S.L.",EB-T20-100,,,CAIXA,"10 um diam. tungsten Tip, box of 10 units, Everbeing.",64.0,2017-10-10,1,64.0
"ADLER INSTRUMENTOS, S.L.",EB-T20-200,,,CAIXA,"20 um diam. tungsten Tip, box of 10 units, Everbeing.",64.0,2017-10-10,1,64.0
"ADLER INSTRUMENTOS, S.L.",EB-BC20-250,,,CAIXA,"25 um diam. BeCu Tip, box of 10 units, Everbeing.",106.0,2017-10-10,1,106.0
AMIDATA S.A,436-2784,,,ROLLO,"Cinta para enmascarar Tesa, Naranja, Material adhesivo: Silicona, anch. 25mm Tesa® 54108",38.95,2017-09-26,1,38.95
AMIDATA S.A,436-2778,,,ROLLO,"Cinta para enmascarar Tesa, Naranja, Material adhesivo: Silicona, anch. 19mm Tesa® 51408",29.95,2017-09-26,1,29.95
AMIDATA S.A,785-0827,,,U,"Pelicula de aislamiento electrico Condensadores de mica, 304mm x 200mm x 1mm",37.92,2017-09-26,1,37.92
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,Ref: 871-B32674D8155K - Film Capacitors 1.5uF 875volts 10% 27.5mmL/S 0.8mmL/D,2.14,2017-09-25,15,32.1
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,Ref: 871-B32674D8684K - Film Capacitors 0.68uF 875volts 10% 27.5mmL/S 0.8mmL/D,1.48,2017-09-25,15,22.2
"FARNELL COMPONENTS, SL",2499023,,,U,"Disipador de Calor, 999 °C/W, 10.25 mm, 50 mm, 50 mm",2.52,2017-09-19,2,5.04
"FARNELL COMPONENTS, SL",1850033,,,U,"Disipador de Calor, Cuadrado, Para PGAs, PGA, 10.9 °C/W, 15.24 mm, 27.95 mm, 24.76 mm",2.12,2017-09-19,3,6.36
"FARNELL COMPONENTS, SL",4620951,,,U,"Disipador de Calor, PGA, PGA, 9.2 °C/W, 16.51 mm, 38.1 mm, 38.1 mm",3.3,2017-09-19,3,9.899999999999999
"FARNELL COMPONENTS, SL",1850057 Conform,,,U,"Disipador de Calor, Cuadrado, Pin, Para CPU, Procesador Universal, 3.2 °C/W, 20 mm, 36.4 mm",8.15,2017-09-19,3,24.450000000000003
"FARNELL COMPONENTS, SL",1850032,,,U,"Disipador de Calor, Cuadrado, PCB, Extruido, LED, 1.75 °C/W, 25 mm, 100 mm, 100 mm",13.25,2017-09-19,3,39.75
AMIDATA S.A,609-685,,,U,"Llave hexagonal, RS Pro, L, Acero al Cromo Vanadio",0.14,2017-09-15,5,0.7000000000000001
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,ref. 755-SCT3022ALGC11. MOSFET N-Ch 650V SiC 93A 22mOhm,37.65,2017-07-26,2,75.3
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,ref. 941-C2M0025120D. MOSFET SIC MOSFET 1200V RDS ON 25 mOhm,62.47,2017-07-26,2,124.94
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,ref. 431-UJN1205K. JFET 1200V/45mOhm SiC JFET N-ON,30.42,2017-07-26,2,60.84
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,ref. 431-UJC06505K. MOSFET 650V/45mOhm SiC CASCODE,11.27,2017-07-26,2,22.54
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,ref. 905-GA50JT12-247. JFET 1200V 100A Standard,91.48,2017-07-26,2,182.96
AMIDATA S.A,221-4914,,,ROLLO,"Malla de desoldadura Chemtronics 80-4-5, 1.5m, anch. 2.8mm",4.46,2017-07-25,2,8.92
AMIDATA S.A,221-4908,,,ROLLO,"Malla de desoldadura Chemtronics 80-3-5, 1.5m, anch. 2mm",3.3,2017-07-25,2,6.6
AMIDATA S.A,192-5275,,,BORSA,"Brida HellermannTyton 111-81821, No desmontable, Nylon 66, 100mmx2,3 mm",14.21,2017-07-25,1,14.21
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),532-580200B00,,,U,Heat Sinks HEAT SINK DIP-14/16,0.6000000000000001,2017-07-25,10,6.0
AMIDATA S.A,828-9933,,,U,"Controlador de motor, E-TEA3718DP, 1.5A 30kHz PDIP",1.94,2017-07-21,4,7.76
"FARNELL COMPONENTS, SL",1550282,,,AMP,TIN PLATING POWDER 90G FOR 1 LITRE,36.97,2017-07-20,2,73.94
"FARNELL COMPONENTS, SL",1120330,,,U,"Placa de Prototipado, Epoxi, 200 mm x 300 mm",19.44,2017-07-14,3,58.32000000000001
"ONDA RADIO, S.A.",BN60N,,,U,BANANA BARRILETE 4MM RESORTE NIQ C/TOMA LATERAL NEGRA,0.9500000000000001,2017-07-11,25,23.75
"FARNELL COMPONENTS, SL",4743143,,,U,"Motor Paso a Paso, Bipolar, Unipolar, 0.15 N-m, 950 mA, Dos, 4.2 ohm, 4 mH",33.86,2017-07-04,2,67.72
"FARNELL COMPONENTS, SL",1779098,,,U,"Llave Hexagonal, 1.5 mm, Acabado en Bola, Brazo Alargado",3.35,2017-06-28,1,3.35
AMIDATA S.A,890-3954,,,U,"Panel LED, Nichia, 2 pines, Montaje superficial, 365nm",15.71,2017-06-27,2,31.42
AMIDATA S.A,894-7667,,,U,"Panel LED, ProLight Opto, 2 pines, Montaje superficial, 410nm, 130°",1.97,2017-06-27,5,9.85
AMIDATA S.A,713-5055,,,U,"Panel LED, Bivar, 2 pines, Montaje en orificio pasante, 390nm, 30 °",1.53,2017-06-27,4,6.12
AMIDATA S.A,713-4894,,,U,"Panel LED, Bivar, 2 pines, Montaje en orificio pasante, 395nm, 30 °",1.51,2017-06-27,4,6.04
AMIDATA S.A,740-1453,,,U,Gafas de seguridad Virtua AP Transparente,2.56,2017-06-27,2,5.12
"ECOMAL IBERIA, S.A.U.",GAN-GS66516T-E0,,,U,60A 650V 27mOhm GANPX SMD Bulk E-HEMT Top-Cooled Single MOSF ET,35.89,2017-06-21,5,179.45
"ECOMAL IBERIA, S.A.U.",ports,,,U,ports,18.0,2017-06-21,1,18.0
"CONSUMIBLES Y TRADING, S.L. (INKZAR)",AMUB009UB,,,POT,Ultrablack para fotolitos bot 250ml,24.0,2017-06-16,1,24.0
AMIDATA S.A,680-628,,,U,"Varilla de fluoroplastico PTFE Opaco, 1m x 10mm",40.95,2017-06-14,1,40.95
AMIDATA S.A,418-4196,,,U,"Placa Fotorresistente, AB720, Doble Cara, FR4, Grosor del Cobre 70μm, 300 x 200 x 1.6mm",28.09,2017-06-14,3,84.27
"ONDA RADIO, S.A.",CCS100K63,,,U,CONDENSADOR CERAMICO MULTICAPA 20% 0\'1UF,0.1,2017-06-08,100,10.0
ABACUS,778.24,,,U,BOSSES/SOBRES FUMAT A4,0.49,2017-06-06,10,4.9
ABACUS,1108079.43,,,ROLLO,"GOMA EVA ROTLLE 1x2x0,02m NEGRE",12.6,2017-06-06,1,12.6
"FARNELL COMPONENTS, SL",2135616,,,U,D01888 - Kit de Juntas Toricas con 279 Piezas en 18 Tamanos Comunes,5.15,2017-06-06,1,5.15
"FARNELL COMPONENTS, SL",1466765,,,U,"Separador, Galvanizado, Acero, M3, Hexagonal, Macho-Hembra, 20 mm, Serie 05.13",0.33,2017-06-06,20,6.6
"FARNELL COMPONENTS, SL",1466818,,,U,"Separador, Galvanizado, Acero, M4, Hexagonal, Macho-Hembra, 20 mm, 05.14 Series",0.45,2017-06-06,20,9.0
AMIDATA S.A,381-0046,,,U,"Junta para Ventiladores, 120 x 120mm, EPDM",4.1,2017-06-06,2,8.2
AMIDATA S.A,418-4196,,,U,"Placa Fotorresistente, AB720, Doble Cara, FR4, Grosor del Cobre 70μm, 300 x 200 x 1.6mm",28.09,2017-06-06,2,56.18
"INELEC, S.A.",LAM5K10012,,,U,Dissipador muntat amb un ventilador de 12Vdc,26.12,2017-05-29,2,52.24
"INELEC, S.A.",,,,SENSE,Portes transporte,7.0,2017-05-29,1,7.0
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,"ref: 652-3266W-1-103LF. Trimmer Resistors - Through Hole 1/4\"" 10Kohms 10% SQ W/Standoff Sealed",3.08,2017-05-24,10,30.8
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,"ref: 652-3266W-1-102LF. Trimmer Resistors - Through Hole 1/4\"" 1Kohms 10% SQ W/Standoff Sealed",3.08,2017-05-24,10,30.8
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,ref: 652-3266W-1-101LF. Trimmer Resistors - Through Hole 1/4IN 100 OHMS 10% SQ W/Standoff Sealed,3.08,2017-05-24,10,30.8
"PRODEL, S.A.",100-076,,,PAQUET,100-076 JetStar Premium A4 (100 sheet) 100-076,255.7,2017-05-22,1,255.7
"PRODEL, S.A.",700-025-4,,,PAQUET,Rivets 0.4mm inner diam. (1000 pack),50.5,2017-05-22,1,50.5
"PRODEL, S.A.",700-025-3,,,PAQUET,Rivets 0.6mm inner diam. (1000 pack),50.5,2017-05-22,1,50.5
"PRODEL, S.A.",700-025-2,,,PAQUET,Rivets 0.8mm inner diam. (1000 pack),50.5,2017-05-22,1,50.5
"PRODEL, S.A.",13-111003-1,,,U,Carbide drill 1/8” shank 0.50mm,3.2,2017-05-22,3,9.600000000000001
"PRODEL, S.A.",13-111005-1,,,U,Carbide drill 1/8” shank 0.60mm,3.2,2017-05-22,3,9.600000000000001
"PRODEL, S.A.",13-111007-1,,,U,Carbide drill 1/8” shank 0.70mm,3.2,2017-05-22,3,9.600000000000001
"PRODEL, S.A.",13-111009-1,,,U,Carbide drill 1/8” shank 0.80mm,3.2,2017-05-22,3,9.600000000000001
"PRODEL, S.A.",13-111011-1,,,U,Carbide drill 1/8” shank 0.90mm,3.2,2017-05-22,3,9.600000000000001
"PRODEL, S.A.",13-111155,,,U,SC/FT Chip Breaker Router 0.5mm,7.9,2017-05-22,2,15.8
"PRODEL, S.A.",13-111160,,,U,Chip Breaker Router 0.8mm,7.9,2017-05-22,2,15.8
"PRODEL, S.A.",13-111161,,,U,SC/FT Chip Breaker Router 1.0mm,7.9,2017-05-22,2,15.8
AMIDATA S.A,238-7208,,,U,"Pinza de condensador RS Pro para uso con 50 mm de diam. Condensador, Nylon",0.9400000000000001,2017-05-19,5,4.699999999999999
AMIDATA S.A,543-490,,,U,"Pinza de condensador KEMET V4 para uso con Diam. de 51 mm Condensador, Metal",4.22,2017-05-19,2,8.44
"FARNELL COMPONENTS, SL",306551,,,U,"KEMET V4 Soporte de Montaje para Condensador, 51mm, Condensadores ALS 34/35",5.9,2017-05-19,2,11.8
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),563-AN-1315-A,,,U,"Cajas electricas 5.91x2.52x1.45\"" NEMA 6, 6P, IP68",14.69,2017-05-16,2,29.38
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),563-PIP-11760-C,,,U,Cajas electricas 5.118 x 3.15 x 1.378 CLEAR COVER,10.16,2017-05-16,2,20.32
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),565-3565-0,,,U,Enchufes y conectores de prueba 23 AMP PIN ADAPT BK,4.87,2017-05-16,2,9.74
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,rEF: 871-B58031I5105M062. Speciality Ceramic Capacitors 1uF 500volt Ceralink (LP) L-Style Lead,8.49,2017-05-10,15,127.35000000000001
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,Ref: 818-101679-000. Contact Probes SPRING PROBE,4.39,2017-05-10,2,8.78
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,Ref: 818-100804-002. Contact Probes SPRING LOADED BATTERY CONT.,8.32,2017-05-10,2,16.64
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,Ref: 575-0908115. Contact Probes PIN SPRING-LOAD .275 GOLD,1.08,2017-05-10,2,2.16
"FARNELL COMPONENTS, SL",11B2822,,,BORSA,"PCB Test Point, Through Hole Mount, 1.72 mm",137.0,2017-05-10,1,137.0
AMIDATA S.A,282-3502,,,U,"Matriz de terminacion para crimpado RS Pro, Grupos de cables B, E, N, tipo coaxial RG174, RG178, RG179",81.69,2017-05-05,1,81.69
AMIDATA S.A,848-408,,,U,"Matriz de crimpado RS Pro, 0,25 → 6 mm²",39.04,2017-05-05,1,39.04
AMIDATA S.A,241-8396,,,U,"Matriz de terminacion para crimpado RS Pro, tipo coaxial RG213, RG214",31.22,2017-05-05,1,31.22
"FARNELL COMPONENTS, SL",1610300 Conform,,,ROLLO,"Cable Coaxial, Negro, 20 AWG, 19 x 0.18mm, 100 ft, 30.5 m",69.04,2017-05-05,1,69.04
"FARNELL COMPONENTS, SL",1423306 Conform,,,ROLLO,"Cable Coaxial, Negro, 7 x 0.16mm, 164 ft, 50 m",52.47,2017-05-05,1,52.47
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),565-5697-6,,,U,"RF Cable Assemblies BNCML 50 OHM 6\""",9.08,2017-05-05,6,54.480000000000004
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),565-5697-12,,,U,RF Cable Assemblies BNC ML 50OHM,9.08,2017-05-05,6,54.480000000000004
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),565-5697-24,,,U,RF Cable Assemblies BNC ML 50OHM CBL,9.08,2017-05-05,6,54.480000000000004
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),565-5697-36,,,U,RF Cable Assemblies BNC ML 50OHM CBL,9.08,2017-05-05,6,54.480000000000004
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),565-5697-60,,,U,RF Cable Assemblies BNC CABLE 50 OHM,14.48,2017-05-05,6,86.88
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),523-36775,,,U,RF Connectors / Coaxial Connectors 3PC PLUG RG58,6.53,2017-05-05,20,130.6
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),523-31-315,,,U,RF Connectors / Coaxial Connectors STRAIGHT PLUG 50,6.23,2017-05-05,20,124.60000000000001
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),534-7689,,,U,Terminals HORZ PC MT SCR TERM MATTE TINNED,0.42,2017-05-03,20,8.4
"FARNELL COMPONENTS, SL",1826913,,,U,"Ventilador Axial, Motor sin Escobillas, Tuboaxial, Cojinete, 12 VDC, 50 mm, 15 mm, 18.6 cu.ft/min",8.72,2017-05-03,1,8.72
AMIDATA S.A,906-4227,,,U,Cesta de recipiente de limpieza por ultrasonidos James Products Limited Ultra 9050 Suspenadble Basket,13.94,2017-05-03,1,13.94
AMIDATA S.A,774-2821,,,U,"Disipador Fischer Elektronik LAM 5 100 24, para usar con TO-218, TO-220, TO-247, TO-264, Montaje en PCB",44.62,2017-05-03,1,44.62
AMIDATA S.A,554-311,,,U,"Grasa Termica, 0.65W/m·K",6.27,2017-05-03,1,6.27
AMIDATA S.A,751-382,,,U,"Muelle de Compresion RS Pro, Aleacion de Acero, 20.6mm x 2.82mm, 0.38N/mm",0.61,2017-05-03,10,6.1
AMIDATA S.A,751-360,,,U,"Muelle de Compresion RS Pro, Aleacion de Acero, 15.7mm x 2.75mm, 0.22N/mm",0.5700000000000001,2017-05-03,10,5.699999999999999
"FARNELL COMPONENTS, SL",8656991,,,U,"VISHAY VS-15ETX06PBF Diodo de Potencia Rapido/Ultrarapido, 600 V, 15 A, Unico, 1.8 V, 18 ns, 170 A",1.3599999999999999,2017-04-21,10,13.600000000000001
"FARNELL COMPONENTS, SL",2678698 Conform,,,U,"Resistencia, Aluminio, 47 ohm, 50 W, 1.25 kV, ± 1%, HS Series, Bobinado",2.59,2017-04-21,10,25.9
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,Ref. 80-ALS30A102KF450. Aluminium Electrolytic Capacitors - Screw Terminal 450volts 1000uF 20%,23.71,2017-04-19,3,71.13
"FARNELL COMPONENTS, SL",1017687,,,U,"Transistor MOSFET, Canal N, 500 mA, 60 V, 1.2 ohm, 10 V, 2.1 V",0.14,2017-04-19,30,4.2
"FARNELL COMPONENTS, SL",1692556,,,U,"Resistencia de Agujero Pasante, 50 ohm, 300 V, Axial, 125 mW, ± 0.1%, Serie PTF",2.05,2017-04-19,10,20.5
"FARNELL COMPONENTS, SL",1106117,,,U,"Puerta NAND, Disparador Schmitt, CD4093, 2 Entradas, 6.8 mA, 3 V a 18 V, DIP-14",0.42,2017-04-19,10,4.2
"FARNELL COMPONENTS, SL",2329740,,,U,"Resistencia de Agujero Pasante, 1.5 kohm, 350 V, Axial, 500 mW, ± 5%, Serie CFR",0.09,2017-04-19,50,4.5
AMIDATA S.A,614-2425,,,U,PC METRIC SCREW TERMINAL 7689,0.41000000000000003,2017-04-19,10,4.1
AMIDATA S.A,796-5190,,,U,"Optoacoplador Toshiba, TLP352, entrada AC, Salida LED infrarrojo, Montaje en orificio pasante, DIP, 8 pines",1.04,2017-04-19,10,10.4
"ADLER INSTRUMENTOS, S.L.",16201601,,,PAQUET,"KIT, ADAPTER, PCB TO PROBE TIP (PACKAGE OF 10, 3.80 MM)",215.0,2017-04-18,1,215.0
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),523-31-5486,,,U,ref. 523-31-5486 RF Connectors / Coaxial Connectors R/A PCB BLHD JCK 50 ohm WHITE VALOX,4.21,2017-04-13,10,42.1
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,ref. 81-GRM40X104K25L Multilayer Ceramic Capacitors MLCC - SMD/SMT 0805 0.1uF 25volts X7R 10%,0.02,2017-04-13,20,0.4
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,ref. 581-TCJB106M025R0090 Tantalum Capacitors - Polymer SMD 25volts 10uF 20% ESR=90mOhms,0.45,2017-04-13,10,4.5
AMIDATA S.A,761-9989,,,U,"Adaptador de RF RF Solutions ADP-SMAM-BNCM 50Ω, Conector Macho Recto SMA a Conector Macho BNC, 3GHz",3.2800000000000002,2017-04-07,2,6.5600000000000005
AMIDATA S.A,761-9985,,,U,"Adaptador de RF RF Solutions ADP-SMAM-BNCF 50Ω, Conector Macho Recto SMA a Conector Hembra BNC, 3GHz",5.03,2017-04-07,2,10.06
AMIDATA S.A,546-3210,,,U,"Conector SMA RS Pro, Macho, Recto, Subminiatura, 50Ω, Montaje de Cable, Crimpado, RG174U, Oro Codigo",6.8,2017-04-07,5,34.0
AMIDATA S.A,112-3788,,,U,"Adaptador de RF Telegartner J01008A0017 50Ω, Conector Macho Recto BNC a Conector Hembra SMA, 0 → 4GHz Niquel Codigo RS",11.86,2017-04-07,2,23.72
AMIDATA S.A,886-1030,,,U,"Latiguillo Coaxial Cinch Connectors 415-0028-024, 610mm, SMA macho a BNC macho, 50 Ω Codigo RS",9.37,2017-04-07,2,18.74
AMIDATA S.A,295-7655,,,U,"Conector BNC Radiall R141075000W, Macho, Recto, Impedancia 50Ω, Montaje de Cable, Terminacion de Crimpado Codigo RS",5.08,2017-04-07,10,50.8
AMIDATA S.A,224-0008,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 1Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520",0.11,2017-04-04,20,2.2
AMIDATA S.A,125-1124,,,U,"Resistencia de potencia TE Connectivity, 10Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3250 Codigo RS",0.05,2017-04-04,20,1.0
AMIDATA S.A,125-1125,,,U,"Resistencia de potencia TE Connectivity, 15Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3250 Codigo RS",0.05,2017-04-04,20,1.0
AMIDATA S.A,224-0222,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 47Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.1,2017-04-04,20,2.0
AMIDATA S.A,224-0250,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 82Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.11,2017-04-04,20,2.2
AMIDATA S.A,224-0272,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 100Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.1,2017-04-04,20,2.0
AMIDATA S.A,224-0070,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 3,3Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.1,2017-04-04,20,2.0
AMIDATA S.A,224-0115,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 5,6Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.12,2017-04-04,20,2.4
AMIDATA S.A,871-1004,,,U,"Resistencia fija montada en superficie de pelicula gruesa TE Connectivity, 0Ω, ±5%, 3W, Pelicula Gruesa, 2512 Codigo RS",0.31,2017-04-04,20,6.2
AMIDATA S.A,901-3907,,,U,"Resistencia fija montada en superficie de pelicula gruesa ROHM, 150Ω, ±1%, 1W, Pelicula Gruesa, 2512, Serie MCR Codigo RS",0.2,2017-04-04,50,10.0
AMIDATA S.A,901-3910,,,U,"Resistencia fija montada en superficie de pelicula gruesa ROHM, 220Ω, ±1%, 1W, Pelicula Gruesa, 2512, Serie MCR Codigo RS",0.2,2017-04-04,50,10.0
AMIDATA S.A,901-3917,,,U,"Resistencia fija montada en superficie de pelicula gruesa ROHM, 330Ω, ±1%, 1W, Pelicula Gruesa, 2512, Serie MCR Codigo RS",0.09,2017-04-04,50,4.5
AMIDATA S.A,901-3929,,,U,"Resistencia fija montada en superficie de pelicula gruesa ROHM, 470Ω, ±1%, 1W, Pelicula Gruesa, 2512, Serie MCR Codigo RS",0.09,2017-04-04,50,4.5
AMIDATA S.A,901-3926,,,U,"Resistencia fija montada en superficie de pelicula gruesa ROHM, 390Ω, ±1%, 1W, Pelicula Gruesa, 2512, Serie MCR Codigo RS",0.2,2017-04-04,50,10.0
AMIDATA S.A,679-2430,,,U,"Resistencia fija montada en superficie de pelicula gruesa Vishay, 22Ω, ±1%, 1W, Pelicula Gruesa, 2512, Serie CRCW Codigo RS",0.09,2017-04-04,25,2.25
AMIDATA S.A,224-0121,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 6,8Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.11,2017-04-04,20,2.2
AMIDATA S.A,224-0200,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 33Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.1,2017-04-04,20,2.0
AMIDATA S.A,901-3932,,,U,"Resistencia fija montada en superficie de pelicula gruesa ROHM, 1kΩ, ±1%, 1W, Pelicula Gruesa, 2512, Serie MCR Codigo RS",0.1,2017-04-04,50,5.0
AMIDATA S.A,901-3948,,,U,"Resistencia fija montada en superficie de pelicula gruesa ROHM, 2,2kΩ, ±1%, 1W, Pelicula Gruesa, 2512, Serie MCR Codigo RS",0.09,2017-04-04,50,4.5
AMIDATA S.A,901-3945,,,U,"Resistencia fija montada en superficie de pelicula gruesa ROHM, 3,3kΩ, ±1%, 1W, Pelicula Gruesa, 2512, Serie MCR Codigo RS",0.09,2017-04-04,50,4.5
AMIDATA S.A,901-3954,,,U,"Resistencia fija montada en superficie de pelicula gruesa ROHM, 4,7kΩ, ±1%, 1W, Pelicula Gruesa, 2512, Serie MCR Codigo RS",0.09,2017-04-04,50,4.5
AMIDATA S.A,901-3951,,,U,"Resistencia fija montada en superficie de pelicula gruesa ROHM, 10kΩ, ±1%, 1W, Pelicula Gruesa, 2512, Serie MCR Codigo RS",0.1,2017-04-04,50,5.0
AMIDATA S.A,224-0452,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 22kΩ, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.11,2017-04-04,20,2.2
AMIDATA S.A,224-0468,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 33kΩ, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.1,2017-04-04,20,2.0
AMIDATA S.A,224-0474,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 47kΩ, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.24,2017-04-04,20,4.8
AMIDATA S.A,224-0496,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 68kΩ, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.12,2017-04-04,20,2.4
AMIDATA S.A,679-2392,,,U,"Resistencia fija montada en superficie de pelicula gruesa Vishay, 100kΩ, ±1%, 1W, Pelicula Gruesa, 2512, Serie CRCW Codigo RS",0.11,2017-04-04,25,2.75
AMIDATA S.A,224-0525,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 220kΩ, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.11,2017-04-04,20,2.2
AMIDATA S.A,224-0531,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 330kΩ, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.09,2017-04-04,20,1.799999999999999
AMIDATA S.A,224-0553,,,U,"Resistencia de montaje superficial de alta potencia TE Connectivity, 470kΩ, ±5%, 1W, Pelicula Gruesa, 2512, Serie 3520 Codigo RS",0.11,2017-04-04,20,2.2
AMIDATA S.A,842-9591,,,U,"Resistencia fija de pelicula gruesa Vishay, 560Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie CRCW Codigo RS",0.09,2017-04-04,20,1.799999999999999
AMIDATA S.A,842-9610,,,U,"Resistencia fija de pelicula gruesa Vishay, 680Ω, ±5%, 1W, Pelicula Gruesa, 2512, Serie CRCW Codigo RS",0.09,2017-04-04,20,1.799999999999999
"FARNELL COMPONENTS, SL",1763347,,,U,"ref. Conector, 5 y 6 Pines Polarizados, Serie MEC1, Tarjeta de Borde, 14 Contactos, Receptaculo, 1 mm",6.19,2017-04-04,4,24.76
"FARNELL COMPONENTS, SL",1668245,,,U,"Conector de Placa a Placa, Vertical, 2.54 mm, 6 Contactos, Receptaculo, Serie SSM",3.55,2017-04-04,10,35.5
"FARNELL COMPONENTS, SL",2055597,,,U,"Conector de Placa a Placa, Angulo Recto, 2.54 mm, 6 Contactos, Header, Serie TSM",1.3599999999999999,2017-04-04,10,13.600000000000001
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,ref. 871-B58031U5105M062. Speciality Ceramic Capacitors 1uF 500volt Ceralink (LP) J-Style Lead,9.55,2017-04-04,6,57.300000000000004
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,ref. 871-B58031I5105M062. Speciality Ceramic Capacitors 1uF 500volt Ceralink (LP) L-Style Lead,9.55,2017-04-04,6,57.300000000000004
FISCAL SOLUTION S.A.R.L. (MOUSER ELECTRONICS),-,,,U,ref. 647-LNY2W152MSEG. Aluminium Electrolytic Capacitors - Screw Terminal 1500uF 450Volts 0.2,36.97,2017-04-04,5,184.85
"FARNELL COMPONENTS, SL",1420813,,,PAQUET,"TR FASTENINGS M2- FABRWAN100- Arandela, Plana, Forma A, Laton, Niquelada, M2, Paquete de 100",4.09,2017-03-29,1,4.09
AMIDATA S.A,751-360,,,U,"Muelle de Compresion RS Pro, Aleacion de Acero, 15.7mm x 2.75mm, 0.22N/mm",0.5700000000000001,2017-03-29,10,5.699999999999999
